"","date","tmin","year","month","day","wy","yd","wyd","tmax","tmean","location"
"33280",2051-02-12,7.3161,2051,2,12,2051,43,135,13.6013,10.4587,"Santa Cruz"
"33281",2051-02-13,6.6817,2051,2,13,2051,44,136,14.6982,10.68995,"Santa Cruz"
"33282",2051-02-14,4.4095,2051,2,14,2051,45,137,17.6835,11.0465,"Santa Cruz"
"33283",2051-02-15,-0.3616,2051,2,15,2051,46,138,16.3837,8.01105,"Santa Cruz"
"33284",2051-02-16,0.7965,2051,2,16,2051,47,139,17.5106,9.15355,"Santa Cruz"
"33285",2051-02-17,3.7614,2051,2,17,2051,48,140,18.2655,11.01345,"Santa Cruz"
"33286",2051-02-18,2.1989,2051,2,18,2051,49,141,17.5162,9.85755,"Santa Cruz"
"33287",2051-02-19,3.9076,2051,2,19,2051,50,142,15.3319,9.61975,"Santa Cruz"
"33288",2051-02-20,8.5621,2051,2,20,2051,51,143,14.392,11.47705,"Santa Cruz"
"33289",2051-02-21,6.036,2051,2,21,2051,52,144,17.2933,11.66465,"Santa Cruz"
"33290",2051-02-22,7.6557,2051,2,22,2051,53,145,17.3646,12.51015,"Santa Cruz"
"33291",2051-02-23,9.8636,2051,2,23,2051,54,146,15.4702,12.6669,"Santa Cruz"
"33292",2051-02-24,5.4505,2051,2,24,2051,55,147,15.7381,10.5943,"Santa Cruz"
"33293",2051-02-25,4.2985,2051,2,25,2051,56,148,18.1681,11.2333,"Santa Cruz"
"33294",2051-02-26,10.2809,2051,2,26,2051,57,149,19.9844,15.13265,"Santa Cruz"
"33295",2051-02-27,8.6688,2051,2,27,2051,58,150,21.7004,15.1846,"Santa Cruz"
"33296",2051-02-28,8.8381,2051,2,28,2051,59,151,24.842,16.84005,"Santa Cruz"
"33297",2051-03-01,7.4994,2051,3,1,2051,60,152,21.844,14.6717,"Santa Cruz"
"33298",2051-03-02,8.7,2051,3,2,2051,61,153,22.4104,15.5552,"Santa Cruz"
"33299",2051-03-03,11.6757,2051,3,3,2051,62,154,20.8039,16.2398,"Santa Cruz"
"33300",2051-03-04,10.2167,2051,3,4,2051,63,155,18.5578,14.38725,"Santa Cruz"
"33301",2051-03-05,8.8071,2051,3,5,2051,64,156,16.139,12.47305,"Santa Cruz"
"33302",2051-03-06,5.9456,2051,3,6,2051,65,157,17.3398,11.6427,"Santa Cruz"
"33303",2051-03-07,5.8896,2051,3,7,2051,66,158,19.2026,12.5461,"Santa Cruz"
"33304",2051-03-08,6.3969,2051,3,8,2051,67,159,21.3853,13.8911,"Santa Cruz"
"33305",2051-03-09,10.1558,2051,3,9,2051,68,160,22.7406,16.4482,"Santa Cruz"
"33306",2051-03-10,9.958,2051,3,10,2051,69,161,19.4549,14.70645,"Santa Cruz"
"33307",2051-03-11,11.3963,2051,3,11,2051,70,162,17.8557,14.626,"Santa Cruz"
"33308",2051-03-12,10.928,2051,3,12,2051,71,163,16.5519,13.73995,"Santa Cruz"
"33309",2051-03-13,7.5618,2051,3,13,2051,72,164,15.0523,11.30705,"Santa Cruz"
"33310",2051-03-14,2.7262,2051,3,14,2051,73,165,14.3016,8.5139,"Santa Cruz"
"33311",2051-03-15,0.5308,2051,3,15,2051,74,166,13.798,7.1644,"Santa Cruz"
"33312",2051-03-16,4.7369,2051,3,16,2051,75,167,14.2814,9.50915,"Santa Cruz"
"33313",2051-03-17,4.4214,2051,3,17,2051,76,168,18.1379,11.27965,"Santa Cruz"
"33314",2051-03-18,8.0903,2051,3,18,2051,77,169,17.4685,12.7794,"Santa Cruz"
"33315",2051-03-19,2.7613,2051,3,19,2051,78,170,16.7555,9.7584,"Santa Cruz"
"33316",2051-03-20,1.6786,2051,3,20,2051,79,171,18.0143,9.84645,"Santa Cruz"
"33317",2051-03-21,4.3327,2051,3,21,2051,80,172,17.261,10.79685,"Santa Cruz"
"33318",2051-03-22,4.2897,2051,3,22,2051,81,173,14.9433,9.6165,"Santa Cruz"
"33319",2051-03-23,3.5974,2051,3,23,2051,82,174,16.8177,10.20755,"Santa Cruz"
"33320",2051-03-24,3.2288,2051,3,24,2051,83,175,21.4914,12.3601,"Santa Cruz"
"33321",2051-03-25,6.6321,2051,3,25,2051,84,176,23.0813,14.8567,"Santa Cruz"
"33322",2051-03-26,11.1297,2051,3,26,2051,85,177,21.0392,16.08445,"Santa Cruz"
"33323",2051-03-27,9.2455,2051,3,27,2051,86,178,19.9891,14.6173,"Santa Cruz"
"33324",2051-03-28,6.3127,2051,3,28,2051,87,179,19.4978,12.90525,"Santa Cruz"
"33325",2051-03-29,7.3274,2051,3,29,2051,88,180,17.7619,12.54465,"Santa Cruz"
"33326",2051-03-30,4.3349,2051,3,30,2051,89,181,20.4111,12.373,"Santa Cruz"
"33327",2051-03-31,7.9109,2051,3,31,2051,90,182,23.3099,15.6104,"Santa Cruz"
"33328",2051-04-01,12.0802,2051,4,1,2051,91,183,23.3846,17.7324,"Santa Cruz"
"33329",2051-04-02,11.5229,2051,4,2,2051,92,184,21.5168,16.51985,"Santa Cruz"
"33330",2051-04-03,7.9593,2051,4,3,2051,93,185,22.6974,15.32835,"Santa Cruz"
"33331",2051-04-04,7.898,2051,4,4,2051,94,186,25.8941,16.89605,"Santa Cruz"
"33332",2051-04-05,9.9103,2051,4,5,2051,95,187,25.6575,17.7839,"Santa Cruz"
"33333",2051-04-06,10.605,2051,4,6,2051,96,188,20.8561,15.73055,"Santa Cruz"
"33334",2051-04-07,7.1574,2051,4,7,2051,97,189,19.6197,13.38855,"Santa Cruz"
"33335",2051-04-08,4.9251,2051,4,8,2051,98,190,18.8223,11.8737,"Santa Cruz"
"33336",2051-04-09,6.2379,2051,4,9,2051,99,191,18.896,12.56695,"Santa Cruz"
"33337",2051-04-10,3.7468,2051,4,10,2051,100,192,20.3488,12.0478,"Santa Cruz"
"33338",2051-04-11,6.9545,2051,4,11,2051,101,193,18.5609,12.7577,"Santa Cruz"
"33339",2051-04-12,6.048,2051,4,12,2051,102,194,16.2194,11.1337,"Santa Cruz"
"33340",2051-04-13,6.854,2051,4,13,2051,103,195,15.8243,11.33915,"Santa Cruz"
"33341",2051-04-14,7.6461,2051,4,14,2051,104,196,19.0491,13.3476,"Santa Cruz"
"33342",2051-04-15,4.321,2051,4,15,2051,105,197,18.3308,11.3259,"Santa Cruz"
"33343",2051-04-16,1.8739,2051,4,16,2051,106,198,12.7701,7.322,"Santa Cruz"
"33344",2051-04-17,3.9741,2051,4,17,2051,107,199,15.3776,9.67585,"Santa Cruz"
"33345",2051-04-18,7.7181,2051,4,18,2051,108,200,15.3949,11.5565,"Santa Cruz"
"33346",2051-04-19,5.3027,2051,4,19,2051,109,201,19.5657,12.4342,"Santa Cruz"
"33347",2051-04-20,5.7344,2051,4,20,2051,110,202,22.0651,13.89975,"Santa Cruz"
"33348",2051-04-21,5.817,2051,4,21,2051,111,203,20.3566,13.0868,"Santa Cruz"
"33349",2051-04-22,7.8912,2051,4,22,2051,112,204,17.8313,12.86125,"Santa Cruz"
"33350",2051-04-23,8.1268,2051,4,23,2051,113,205,17.2882,12.7075,"Santa Cruz"
"33351",2051-04-24,8.9432,2051,4,24,2051,114,206,18.2674,13.6053,"Santa Cruz"
"33352",2051-04-25,9.5716,2051,4,25,2051,115,207,19.036,14.3038,"Santa Cruz"
"33353",2051-04-26,9.6728,2051,4,26,2051,116,208,20.2223,14.94755,"Santa Cruz"
"33354",2051-04-27,10.279,2051,4,27,2051,117,209,18.3721,14.32555,"Santa Cruz"
"33355",2051-04-28,7.7871,2051,4,28,2051,118,210,19.1926,13.48985,"Santa Cruz"
"33356",2051-04-29,10.4757,2051,4,29,2051,119,211,18.6029,14.5393,"Santa Cruz"
"33357",2051-04-30,6.3729,2051,4,30,2051,120,212,20.4103,13.3916,"Santa Cruz"
"33358",2051-05-01,6.1467,2051,5,1,2051,121,213,23.5672,14.85695,"Santa Cruz"
"33359",2051-05-02,7.6868,2051,5,2,2051,122,214,25.7002,16.6935,"Santa Cruz"
"33360",2051-05-03,9.2539,2051,5,3,2051,123,215,25.4154,17.33465,"Santa Cruz"
"33361",2051-05-04,8.0835,2051,5,4,2051,124,216,22.2341,15.1588,"Santa Cruz"
"33362",2051-05-05,0.7158,2051,5,5,2051,125,217,15.894,8.3049,"Santa Cruz"
"33363",2051-05-06,0.3416,2051,5,6,2051,126,218,17.7752,9.0584,"Santa Cruz"
"33364",2051-05-07,5.4831,2051,5,7,2051,127,219,22.3436,13.91335,"Santa Cruz"
"33365",2051-05-08,8.4102,2051,5,8,2051,128,220,20.6095,14.50985,"Santa Cruz"
"33366",2051-05-09,6.9508,2051,5,9,2051,129,221,22.7156,14.8332,"Santa Cruz"
"33367",2051-05-10,8.8096,2051,5,10,2051,130,222,23.3768,16.0932,"Santa Cruz"
"33368",2051-05-11,8.3425,2051,5,11,2051,131,223,24.512,16.42725,"Santa Cruz"
"33369",2051-05-12,9.8164,2051,5,12,2051,132,224,24.0962,16.9563,"Santa Cruz"
"33370",2051-05-13,11.3878,2051,5,13,2051,133,225,24.4801,17.93395,"Santa Cruz"
"33371",2051-05-14,11.7066,2051,5,14,2051,134,226,25.323,18.5148,"Santa Cruz"
"33372",2051-05-15,11.8645,2051,5,15,2051,135,227,26.1409,19.0027,"Santa Cruz"
"33373",2051-05-16,13.1173,2051,5,16,2051,136,228,24.5582,18.83775,"Santa Cruz"
"33374",2051-05-17,13.5658,2051,5,17,2051,137,229,25.943,19.7544,"Santa Cruz"
"33375",2051-05-18,11.5273,2051,5,18,2051,138,230,28.7726,20.14995,"Santa Cruz"
"33376",2051-05-19,14.2842,2051,5,19,2051,139,231,29.9433,22.11375,"Santa Cruz"
"33377",2051-05-20,10.3881,2051,5,20,2051,140,232,29.824,20.10605,"Santa Cruz"
"33378",2051-05-21,13.0418,2051,5,21,2051,141,233,24.1813,18.61155,"Santa Cruz"
"33379",2051-05-22,11.6784,2051,5,22,2051,142,234,23.8524,17.7654,"Santa Cruz"
"33380",2051-05-23,11.3245,2051,5,23,2051,143,235,22.9489,17.1367,"Santa Cruz"
"33381",2051-05-24,10.6943,2051,5,24,2051,144,236,24.5476,17.62095,"Santa Cruz"
"33382",2051-05-25,12,2051,5,25,2051,145,237,25.3113,18.65565,"Santa Cruz"
"33383",2051-05-26,12.4334,2051,5,26,2051,146,238,22.0555,17.24445,"Santa Cruz"
"33384",2051-05-27,11.2382,2051,5,27,2051,147,239,27.1524,19.1953,"Santa Cruz"
"33385",2051-05-28,10.5723,2051,5,28,2051,148,240,29.8309,20.2016,"Santa Cruz"
"33386",2051-05-29,11.4235,2051,5,29,2051,149,241,27.6395,19.5315,"Santa Cruz"
"33387",2051-05-30,10.7979,2051,5,30,2051,150,242,25.2612,18.02955,"Santa Cruz"
"33388",2051-05-31,11.5924,2051,5,31,2051,151,243,25.9948,18.7936,"Santa Cruz"
"33389",2051-06-01,12.0031,2051,6,1,2051,152,244,24.6908,18.34695,"Santa Cruz"
"33390",2051-06-02,12.644,2051,6,2,2051,153,245,24.4524,18.5482,"Santa Cruz"
"33391",2051-06-03,12.5428,2051,6,3,2051,154,246,24.1925,18.36765,"Santa Cruz"
"33392",2051-06-04,12.352,2051,6,4,2051,155,247,23.9475,18.14975,"Santa Cruz"
"33393",2051-06-05,11.1629,2051,6,5,2051,156,248,22.8725,17.0177,"Santa Cruz"
"33394",2051-06-06,11.7652,2051,6,6,2051,157,249,23.5193,17.64225,"Santa Cruz"
"33395",2051-06-07,12.1834,2051,6,7,2051,158,250,22.4961,17.33975,"Santa Cruz"
"33396",2051-06-08,13.4001,2051,6,8,2051,159,251,21.7522,17.57615,"Santa Cruz"
"33397",2051-06-09,12.7363,2051,6,9,2051,160,252,22.1172,17.42675,"Santa Cruz"
"33398",2051-06-10,12.7368,2051,6,10,2051,161,253,20.916,16.8264,"Santa Cruz"
"33399",2051-06-11,11.35,2051,6,11,2051,162,254,21.3631,16.35655,"Santa Cruz"
"33400",2051-06-12,11.8791,2051,6,12,2051,163,255,22.6469,17.263,"Santa Cruz"
"33401",2051-06-13,12.3072,2051,6,13,2051,164,256,21.1936,16.7504,"Santa Cruz"
"33402",2051-06-14,12.3899,2051,6,14,2051,165,257,24.1416,18.26575,"Santa Cruz"
"33403",2051-06-15,11.7721,2051,6,15,2051,166,258,25.474,18.62305,"Santa Cruz"
"33404",2051-06-16,12.4258,2051,6,16,2051,167,259,24.875,18.6504,"Santa Cruz"
"33405",2051-06-17,11.1176,2051,6,17,2051,168,260,21.6116,16.3646,"Santa Cruz"
"33406",2051-06-18,10.1552,2051,6,18,2051,169,261,22.9845,16.56985,"Santa Cruz"
"33407",2051-06-19,10.4658,2051,6,19,2051,170,262,23.4224,16.9441,"Santa Cruz"
"33408",2051-06-20,10.6466,2051,6,20,2051,171,263,24.3875,17.51705,"Santa Cruz"
"33409",2051-06-21,12.7675,2051,6,21,2051,172,264,24.6299,18.6987,"Santa Cruz"
"33410",2051-06-22,13.4147,2051,6,22,2051,173,265,24.1304,18.77255,"Santa Cruz"
"33411",2051-06-23,12.9411,2051,6,23,2051,174,266,22.2657,17.6034,"Santa Cruz"
"33412",2051-06-24,13.7671,2051,6,24,2051,175,267,24.5211,19.1441,"Santa Cruz"
"33413",2051-06-25,15.4095,2051,6,25,2051,176,268,24.2245,19.817,"Santa Cruz"
"33414",2051-06-26,14.3906,2051,6,26,2051,177,269,20.8201,17.60535,"Santa Cruz"
"33415",2051-06-27,12.5927,2051,6,27,2051,178,270,22.7578,17.67525,"Santa Cruz"
"33416",2051-06-28,11.3332,2051,6,28,2051,179,271,24.6154,17.9743,"Santa Cruz"
"33417",2051-06-29,10.7054,2051,6,29,2051,180,272,25.6123,18.15885,"Santa Cruz"
"33418",2051-06-30,10.0816,2051,6,30,2051,181,273,26.5471,18.31435,"Santa Cruz"
"33419",2051-07-01,11.2544,2051,7,1,2051,182,274,24.4189,17.83665,"Santa Cruz"
"33420",2051-07-02,11.5231,2051,7,2,2051,183,275,25.9541,18.7386,"Santa Cruz"
"33421",2051-07-03,12.45,2051,7,3,2051,184,276,24.5918,18.5209,"Santa Cruz"
"33422",2051-07-04,12.2363,2051,7,4,2051,185,277,23.8085,18.0224,"Santa Cruz"
"33423",2051-07-05,13.1915,2051,7,5,2051,186,278,23.9757,18.5836,"Santa Cruz"
"33424",2051-07-06,13.3841,2051,7,6,2051,187,279,26.9885,20.1863,"Santa Cruz"
"33425",2051-07-07,13.4628,2051,7,7,2051,188,280,24.3773,18.92005,"Santa Cruz"
"33426",2051-07-08,12.4514,2051,7,8,2051,189,281,24.8738,18.6626,"Santa Cruz"
"33427",2051-07-09,12.1272,2051,7,9,2051,190,282,24.591,18.3591,"Santa Cruz"
"33428",2051-07-10,11.789,2051,7,10,2051,191,283,22.566,17.1775,"Santa Cruz"
"33429",2051-07-11,12.2859,2051,7,11,2051,192,284,23.2005,17.7432,"Santa Cruz"
"33430",2051-07-12,13.8405,2051,7,12,2051,193,285,25.5193,19.6799,"Santa Cruz"
"33431",2051-07-13,14.3085,2051,7,13,2051,194,286,24.5161,19.4123,"Santa Cruz"
"33432",2051-07-14,12.9454,2051,7,14,2051,195,287,26.2063,19.57585,"Santa Cruz"
"33433",2051-07-15,12.3395,2051,7,15,2051,196,288,22.0656,17.20255,"Santa Cruz"
"33434",2051-07-16,13.6309,2051,7,16,2051,197,289,24.7339,19.1824,"Santa Cruz"
"33435",2051-07-17,14.5525,2051,7,17,2051,198,290,23.866,19.20925,"Santa Cruz"
"33436",2051-07-18,14.3609,2051,7,18,2051,199,291,22.9179,18.6394,"Santa Cruz"
"33437",2051-07-19,13.515,2051,7,19,2051,200,292,24.4485,18.98175,"Santa Cruz"
"33438",2051-07-20,13.6125,2051,7,20,2051,201,293,24.5025,19.0575,"Santa Cruz"
"33439",2051-07-21,14.5565,2051,7,21,2051,202,294,25.2661,19.9113,"Santa Cruz"
"33440",2051-07-22,14.7893,2051,7,22,2051,203,295,25.3869,20.0881,"Santa Cruz"
"33441",2051-07-23,14.6976,2051,7,23,2051,204,296,26.1566,20.4271,"Santa Cruz"
"33442",2051-07-24,13.9849,2051,7,24,2051,205,297,25.8175,19.9012,"Santa Cruz"
"33443",2051-07-25,14.4623,2051,7,25,2051,206,298,27.533,20.99765,"Santa Cruz"
"33444",2051-07-26,15.6587,2051,7,26,2051,207,299,26.8192,21.23895,"Santa Cruz"
"33445",2051-07-27,14.7669,2051,7,27,2051,208,300,25.5564,20.16165,"Santa Cruz"
"33446",2051-07-28,12.9222,2051,7,28,2051,209,301,27.0922,20.0072,"Santa Cruz"
"33447",2051-07-29,13.3785,2051,7,29,2051,210,302,25.2375,19.308,"Santa Cruz"
"33448",2051-07-30,14.4503,2051,7,30,2051,211,303,26.7934,20.62185,"Santa Cruz"
"33449",2051-07-31,15.2116,2051,7,31,2051,212,304,26.3755,20.79355,"Santa Cruz"
"33450",2051-08-01,15.5149,2051,8,1,2051,213,305,25.3346,20.42475,"Santa Cruz"
"33451",2051-08-02,14.2293,2051,8,2,2051,214,306,27.18,20.70465,"Santa Cruz"
"33452",2051-08-03,13.3341,2051,8,3,2051,215,307,26.9408,20.13745,"Santa Cruz"
"33453",2051-08-04,13.5109,2051,8,4,2051,216,308,26.5546,20.03275,"Santa Cruz"
"33454",2051-08-05,14.0538,2051,8,5,2051,217,309,26.3481,20.20095,"Santa Cruz"
"33455",2051-08-06,12.2751,2051,8,6,2051,218,310,26.9894,19.63225,"Santa Cruz"
"33456",2051-08-07,12.8849,2051,8,7,2051,219,311,29.5918,21.23835,"Santa Cruz"
"33457",2051-08-08,13.3488,2051,8,8,2051,220,312,28.2255,20.78715,"Santa Cruz"
"33458",2051-08-09,14.3936,2051,8,9,2051,221,313,24.3496,19.3716,"Santa Cruz"
"33459",2051-08-10,13.1866,2051,8,10,2051,222,314,24.7938,18.9902,"Santa Cruz"
"33460",2051-08-11,12.6136,2051,8,11,2051,223,315,25.4358,19.0247,"Santa Cruz"
"33461",2051-08-12,12.8925,2051,8,12,2051,224,316,28.211,20.55175,"Santa Cruz"
"33462",2051-08-13,11.8755,2051,8,13,2051,225,317,28.925,20.40025,"Santa Cruz"
"33463",2051-08-14,15.2308,2051,8,14,2051,226,318,29.2891,22.25995,"Santa Cruz"
"33464",2051-08-15,14.9074,2051,8,15,2051,227,319,26.7382,20.8228,"Santa Cruz"
"33465",2051-08-16,14.3912,2051,8,16,2051,228,320,25.8185,20.10485,"Santa Cruz"
"33466",2051-08-17,17.1294,2051,8,17,2051,229,321,26.0659,21.59765,"Santa Cruz"
"33467",2051-08-18,16.0064,2051,8,18,2051,230,322,24.0273,20.01685,"Santa Cruz"
"33468",2051-08-19,14.9651,2051,8,19,2051,231,323,23.7664,19.36575,"Santa Cruz"
"33469",2051-08-20,14.7772,2051,8,20,2051,232,324,22.6871,18.73215,"Santa Cruz"
"33470",2051-08-21,15.1573,2051,8,21,2051,233,325,24.356,19.75665,"Santa Cruz"
"33471",2051-08-22,13.4549,2051,8,22,2051,234,326,25.9974,19.72615,"Santa Cruz"
"33472",2051-08-23,13.4712,2051,8,23,2051,235,327,25.7855,19.62835,"Santa Cruz"
"33473",2051-08-24,13.8486,2051,8,24,2051,236,328,24.9362,19.3924,"Santa Cruz"
"33474",2051-08-25,12.2506,2051,8,25,2051,237,329,26.476,19.3633,"Santa Cruz"
"33475",2051-08-26,10.3609,2051,8,26,2051,238,330,26.8717,18.6163,"Santa Cruz"
"33476",2051-08-27,13.3723,2051,8,27,2051,239,331,25.5543,19.4633,"Santa Cruz"
"33477",2051-08-28,13.4096,2051,8,28,2051,240,332,25.3032,19.3564,"Santa Cruz"
"33478",2051-08-29,14.5725,2051,8,29,2051,241,333,25.4226,19.99755,"Santa Cruz"
"33479",2051-08-30,15.5923,2051,8,30,2051,242,334,26.9955,21.2939,"Santa Cruz"
"33480",2051-08-31,13.0652,2051,8,31,2051,243,335,26.8373,19.95125,"Santa Cruz"
"33481",2051-09-01,13.7387,2051,9,1,2051,244,336,26.0986,19.91865,"Santa Cruz"
"33482",2051-09-02,10.8911,2051,9,2,2051,245,337,26.3609,18.626,"Santa Cruz"
"33483",2051-09-03,11.0742,2051,9,3,2051,246,338,27.2923,19.18325,"Santa Cruz"
"33484",2051-09-04,11.3768,2051,9,4,2051,247,339,25.8827,18.62975,"Santa Cruz"
"33485",2051-09-05,14.296,2051,9,5,2051,248,340,25.5963,19.94615,"Santa Cruz"
"33486",2051-09-06,14.5512,2051,9,6,2051,249,341,24.4677,19.50945,"Santa Cruz"
"33487",2051-09-07,15.0727,2051,9,7,2051,250,342,24.3365,19.7046,"Santa Cruz"
"33488",2051-09-08,14.8578,2051,9,8,2051,251,343,22.3928,18.6253,"Santa Cruz"
"33489",2051-09-09,12.9246,2051,9,9,2051,252,344,26.3645,19.64455,"Santa Cruz"
"33490",2051-09-10,12.0974,2051,9,10,2051,253,345,26.314,19.2057,"Santa Cruz"
"33491",2051-09-11,10.2097,2051,9,11,2051,254,346,25.2019,17.7058,"Santa Cruz"
"33492",2051-09-12,8.3425,2051,9,12,2051,255,347,23.0748,15.70865,"Santa Cruz"
"33493",2051-09-13,6.926,2051,9,13,2051,256,348,24.1748,15.5504,"Santa Cruz"
"33494",2051-09-14,11.2397,2051,9,14,2051,257,349,23.815,17.52735,"Santa Cruz"
"33495",2051-09-15,11.3707,2051,9,15,2051,258,350,24.2952,17.83295,"Santa Cruz"
"33496",2051-09-16,13.6065,2051,9,16,2051,259,351,26.7899,20.1982,"Santa Cruz"
"33497",2051-09-17,13.5113,2051,9,17,2051,260,352,23.8194,18.66535,"Santa Cruz"
"33498",2051-09-18,13.6503,2051,9,18,2051,261,353,24.7649,19.2076,"Santa Cruz"
"33499",2051-09-19,11.3287,2051,9,19,2051,262,354,25.9068,18.61775,"Santa Cruz"
"33500",2051-09-20,10.8432,2051,9,20,2051,263,355,28.0122,19.4277,"Santa Cruz"
"33501",2051-09-21,13.2498,2051,9,21,2051,264,356,28.5996,20.9247,"Santa Cruz"
"33502",2051-09-22,13.5673,2051,9,22,2051,265,357,29.4804,21.52385,"Santa Cruz"
"33503",2051-09-23,15.4086,2051,9,23,2051,266,358,29.6576,22.5331,"Santa Cruz"
"33504",2051-09-24,14.0213,2051,9,24,2051,267,359,30.0581,22.0397,"Santa Cruz"
"33505",2051-09-25,12.8618,2051,9,25,2051,268,360,28.3428,20.6023,"Santa Cruz"
"33506",2051-09-26,12.6956,2051,9,26,2051,269,361,29.1855,20.94055,"Santa Cruz"
"33507",2051-09-27,13.7867,2051,9,27,2051,270,362,30.241,22.01385,"Santa Cruz"
"33508",2051-09-28,13.6077,2051,9,28,2051,271,363,28.3693,20.9885,"Santa Cruz"
"33509",2051-09-29,13.8198,2051,9,29,2051,272,364,25.7207,19.77025,"Santa Cruz"
"33510",2051-09-30,12.9994,2051,9,30,2051,273,365,24.3377,18.66855,"Santa Cruz"
"33511",2051-10-01,14.648,2051,10,1,2052,274,1,29.2843,21.96615,"Santa Cruz"
"33512",2051-10-02,16.8202,2051,10,2,2052,275,2,31.0066,23.9134,"Santa Cruz"
"33513",2051-10-03,12.0895,2051,10,3,2052,276,3,26.1664,19.12795,"Santa Cruz"
"33514",2051-10-04,14.2716,2051,10,4,2052,277,4,23.7352,19.0034,"Santa Cruz"
"33515",2051-10-05,14.157,2051,10,5,2052,278,5,27.1009,20.62895,"Santa Cruz"
"33516",2051-10-06,12.8685,2051,10,6,2052,279,6,28.6408,20.75465,"Santa Cruz"
"33517",2051-10-07,13.4685,2051,10,7,2052,280,7,30.1862,21.82735,"Santa Cruz"
"33518",2051-10-08,10.9506,2051,10,8,2052,281,8,29.6556,20.3031,"Santa Cruz"
"33519",2051-10-09,12.1638,2051,10,9,2052,282,9,30.4695,21.31665,"Santa Cruz"
"33520",2051-10-10,12.2944,2051,10,10,2052,283,10,29.4893,20.89185,"Santa Cruz"
"33521",2051-10-11,12.4201,2051,10,11,2052,284,11,27.4381,19.9291,"Santa Cruz"
"33522",2051-10-12,11.0891,2051,10,12,2052,285,12,26.3763,18.7327,"Santa Cruz"
"33523",2051-10-13,11.5052,2051,10,13,2052,286,13,25.0384,18.2718,"Santa Cruz"
"33524",2051-10-14,12.9507,2051,10,14,2052,287,14,25.1802,19.06545,"Santa Cruz"
"33525",2051-10-15,10.222,2051,10,15,2052,288,15,25.5218,17.8719,"Santa Cruz"
"33526",2051-10-16,7.053,2051,10,16,2052,289,16,25.0229,16.03795,"Santa Cruz"
"33527",2051-10-17,8.9574,2051,10,17,2052,290,17,24.1552,16.5563,"Santa Cruz"
"33528",2051-10-18,9.8458,2051,10,18,2052,291,18,22.6555,16.25065,"Santa Cruz"
"33529",2051-10-19,9.3748,2051,10,19,2052,292,19,22.7368,16.0558,"Santa Cruz"
"33530",2051-10-20,10.3964,2051,10,20,2052,293,20,23.0076,16.702,"Santa Cruz"
"33531",2051-10-21,6.6122,2051,10,21,2052,294,21,21.9795,14.29585,"Santa Cruz"
"33532",2051-10-22,6.3042,2051,10,22,2052,295,22,23.2894,14.7968,"Santa Cruz"
"33533",2051-10-23,3.9462,2051,10,23,2052,296,23,23.8836,13.9149,"Santa Cruz"
"33534",2051-10-24,5.0305,2051,10,24,2052,297,24,24.4908,14.76065,"Santa Cruz"
"33535",2051-10-25,2.7847,2051,10,25,2052,298,25,25.1578,13.97125,"Santa Cruz"
"33536",2051-10-26,3.1372,2051,10,26,2052,299,26,24.0789,13.60805,"Santa Cruz"
"33537",2051-10-27,5.4644,2051,10,27,2052,300,27,22.1827,13.82355,"Santa Cruz"
"33538",2051-10-28,10.524,2051,10,28,2052,301,28,21.4611,15.99255,"Santa Cruz"
"33539",2051-10-29,12.425,2051,10,29,2052,302,29,22.5671,17.49605,"Santa Cruz"
"33540",2051-10-30,7.9029,2051,10,30,2052,303,30,21.7545,14.8287,"Santa Cruz"
"33541",2051-10-31,8.4146,2051,10,31,2052,304,31,21.7852,15.0999,"Santa Cruz"
"33542",2051-11-01,7.3141,2051,11,1,2052,305,32,21.3919,14.353,"Santa Cruz"
"33543",2051-11-02,7.5433,2051,11,2,2052,306,33,22.101,14.82215,"Santa Cruz"
"33544",2051-11-03,9.6465,2051,11,3,2052,307,34,25.1332,17.38985,"Santa Cruz"
"33545",2051-11-04,11.2288,2051,11,4,2052,308,35,24.6045,17.91665,"Santa Cruz"
"33546",2051-11-05,11.4039,2051,11,5,2052,309,36,24.462,17.93295,"Santa Cruz"
"33547",2051-11-06,9.3719,2051,11,6,2052,310,37,25.1044,17.23815,"Santa Cruz"
"33548",2051-11-07,8.7267,2051,11,7,2052,311,38,21.6624,15.19455,"Santa Cruz"
"33549",2051-11-08,10.4648,2051,11,8,2052,312,39,19.5778,15.0213,"Santa Cruz"
"33550",2051-11-09,5.6849,2051,11,9,2052,313,40,20.4012,13.04305,"Santa Cruz"
"33551",2051-11-10,6.7153,2051,11,10,2052,314,41,21.0446,13.87995,"Santa Cruz"
"33552",2051-11-11,3.6993,2051,11,11,2052,315,42,21.579,12.63915,"Santa Cruz"
"33553",2051-11-12,0.8732,2051,11,12,2052,316,43,21.7256,11.2994,"Santa Cruz"
"33554",2051-11-13,2.4554,2051,11,13,2052,317,44,20.3212,11.3883,"Santa Cruz"
"33555",2051-11-14,5.3971,2051,11,14,2052,318,45,19.1398,12.26845,"Santa Cruz"
"33556",2051-11-15,3.5805,2051,11,15,2052,319,46,18.5121,11.0463,"Santa Cruz"
"33557",2051-11-16,-3.8139,2051,11,16,2052,320,47,20.2251,8.2056,"Santa Cruz"
"33558",2051-11-17,1.9045,2051,11,17,2052,321,48,20.526,11.21525,"Santa Cruz"
"33559",2051-11-18,3.6991,2051,11,18,2052,322,49,20.0525,11.8758,"Santa Cruz"
